SaltLakeCity	Salvador	1476709	0.018668	0.061821
SaltLakeCity	SanCristobalDeLasCasas	1364328	0.017683	0.083997
SaltLakeCity	Santiago	1453127	0.015949	0.081604
SaltLakeCity	Sardinia	1526262	0.011557	0.095024
SaltLakeCity	Tatui	1282602	0.015571	0.098991
SaltLakeCity	Tehran	1490907	0.016434	0.066051
SaltLakeCity	TelAviv	1124211	0.019125	0.068075
SaltLakeCity	TelAvivColony	1501357	0.016946	0.247105
SaltLakeCity	TlaxcalaDeXicohtencatl	1447908	0.023798	0.069411
SaltLakeCity	Torshavn	1706147	0.012225	0.134874
SaltLakeCity	Trincomalee	1616194	0.010934	0.149086
SaltLakeCity	Vernelle	1459632	0.016316	0.079141
SaltLakeCity	WadiHidan	1625749	0.018990	0.091478
SaltLakeCity	Cpalumbus	1337694	0.089872	0.804606
Salvador	SanCristobalDeLasCasas	1348689	0.018867	0.107278
Salvador	Santiago	1407601	0.013824	0.100376
Salvador	Sardinia	1474261	0.011866	0.101693
Salvador	Tatui	1188207	0.019456	0.104146
Salvador	Tehran	1406172	0.018792	0.081463
Salvador	TelAviv	1042553	0.021434	0.087814
Salvador	TelAvivColony	1444387	0.005606	0.261259
Salvador	TlaxcalaDeXicohtencatl	1426569	0.017903	0.093979
Salvador	Torshavn	1657090	0.012447	0.145499
Salvador	Trincomalee	1565728	0.012121	0.157114
Salvador	Vernelle	1471687	0.017248	0.088159
Salvador	WadiHidan	1581642	0.022686	0.098676
Salvador	Cpalumbus	1278740	0.069378	0.801614
SanCristobalDeLasCasas	Santiago	1371779	0.013341	0.092038
SanCristobalDeLasCasas	Sardinia	1323219	0.016044	0.121781
SanCristobalDeLasCasas	Tatui	1125532	0.016439	0.122089
SanCristobalDeLasCasas	Tehran	1264181	0.016732	0.092937
SanCristobalDeLasCasas	TelAviv	907963	0.019463	0.100199
SanCristobalDeLasCasas	TelAvivColony	1432384	0.004016	0.283319
SanCristobalDeLasCasas	TlaxcalaDeXicohtencatl	1470843	0.027662	0.061863
